klant_id,klantnaam,segment,lengtegraad,breedtegraad,geo_id
3133,Faith Greenwood,Consumer,5.5841509,52.1401901,913
3134,Paul Cleary,Corporate,5.724524,45.188529,376
3135,Brandon Preston,Consumer,9.9579652,52.154778,352
3136,Nathan Clayton,Consumer,12.7245045,41.9939694,914
3137,Hayley Baldwinson,Consumer,0.7077123,51.5459269,175
3138,Dakota Baynes,Corporate,-3.188267,55.953252,102
3139,Ewan Walton,Consumer,5.36978,43.296482,53
3140,Mark Burkett,Home Office,18.1750161,40.3515155,915
3141,Terence Welch,Consumer,11.4041024,47.2692124,244
3142,Laura Elizabeth,Consumer,12.2430437,45.6668893,100
3143,Judy Rodriquez,Consumer,-2.081112,52.512255,145
3144,Julian Corbin,Home Office,-3.7037902,40.4167754,31
3145,Donald Pak,Corporate,6.9602786,50.937531,169
3146,Aidan Hayward,Corporate,16.3738189,48.2081743,9
3147,Nancy Seay,Consumer,5.36978,43.296482,53
3148,Mary Saterfiel,Consumer,9.4469964,54.7937431,840
3149,Koby Phillip,Consumer,2.304768,48.904526,642
3150,David Mortlock,Consumer,4.835659,45.764043,163
3151,Rhonda Ford,Consumer,4.9640611,52.5143815,916
3152,Kieran Herbert,Consumer,6.5853417,51.3387609,135
3153,Sophie Watson,Corporate,-1.148224,44.631077,492
3154,Rose Nicolay,Home Office,2.429443,48.801148,30
3155,John Basser,Corporate,12.6197253,41.4495955,917
3156,Theresa Varner,Corporate,-2.238156,51.8642449,325
3157,Jason Roger,Corporate,2.474805,48.6102599,428
3158,Caleb Kenyon,Corporate,13.5114977,59.4021806,918
3159,Audry Smith,Consumer,0.107929,49.49437,101
3160,Aaron Cunningham,Consumer,2.353663,43.212161,90
3161,Dominic Stephenson,Home Office,3.7174243,51.0543422,178
3162,Jonathan Bottrill,Consumer,3.080602,50.367874,578
3163,Kiara Allen,Consumer,6.9602786,50.937531,169
3164,Rory Martindale,Consumer,22.2666303,60.4518126,392
3165,Nancy Seay,Consumer,4.835659,45.764043,163
3166,Henry Winder,Corporate,-1.785035,53.645792,238
3167,Alexandra Whitehouse,Consumer,24.938379,60.1698557,77
3168,Maya Summers,Home Office,-1.1306544,37.9922399,10
3169,Phoebe Moore,Corporate,-1.759398,53.795984,463
3170,Rhonda Ford,Consumer,1.858686,50.95129,611
3171,Kieran Herbert,Consumer,5.591349,45.362713,919
3172,Jason Roger,Corporate,2.2533313,48.9220615,880
3173,Sienna Williamson,Corporate,-4.8304536,39.962884,655
3174,Patrick Cassidy,Corporate,3.876716,43.610769,269
3175,Steven Cordoba,Consumer,-1.759398,53.795984,463
3176,Esther Henderson,Consumer,10.4016888,43.7228386,909
3177,Amy Pendred,Consumer,8.6821267,50.1109221,49
3178,Sherron Henegar,Consumer,11.4012499,53.6355022,260
3179,Leroy Dudley,Consumer,11.3547582,46.4982953,311
3180,Winnie Moss,Consumer,-3.533899,50.718412,710
3181,Toni Lanz,Consumer,7.125102,43.580418,363
3182,Alana Zahel,Consumer,5.0918192,52.0248208,786
3183,Charlie Donnelly,Consumer,-0.1277583,51.5073509,41
3184,Jodie Mellor,Consumer,12.4963655,41.9027835,65
3185,Alice Currie,Consumer,-3.7037902,40.4167754,31
3186,Joseph Locke,Corporate,7.6868565,45.070312,272
3187,Isla Vogel,Home Office,12.4963655,41.9027835,65
3188,Patricia Lukes,Corporate,3.078683,50.605934,920
3189,Evie Morton,Consumer,-6.598259,42.5499958,108
3190,Lloyd Barnes,Corporate,-3.5985571,37.1773363,541
3191,Evie Rees,Consumer,0.107929,49.49437,101
3192,Eve Spencer,Consumer,13.261627,52.3011439,921
3193,Zoe Lanigan,Corporate,18.0685808,59.3293235,1
3194,Rachel Tyler,Corporate,-0.3762881,39.4699075,253
3195,Aidan Rowe,Consumer,16.3738189,48.2081743,9
3196,Caleb Kenyon,Corporate,-1.1581086,52.9547832,382
3197,Tyler Miah,Home Office,-0.1277583,51.5073509,41
3198,Sienna Williamson,Corporate,-0.902656,52.240477,297
3199,Julia Martell,Home Office,12.4370156,37.798045,86
3200,Thomas Stephens,Corporate,-0.370679,49.182863,608
3201,Dylan O'Halloran,Home Office,-4.251806,55.864237,212
3202,Jeffrey Laird,Corporate,14.339067,40.8141218,695
3203,Audrey Emanuel,Consumer,-2.2426305,53.4807593,259
3204,Xavier Martindale,Consumer,-5.8493887,43.3619145,388
3205,Charles Builder,Consumer,15.3795161,41.6854203,922
3206,Ruby Nicholls,Corporate,2.266257,48.780426,594
3207,Jose Gambino,Corporate,-2.70309,53.763201,341
3208,Spencer Oliver,Consumer,9.8240826,44.1024504,923
3209,Jason Roger,Corporate,6.926492,43.660153,682
3210,Andrew Stephens,Consumer,5.36978,43.296482,53
3211,Lily Skurrie,Corporate,2.3522219,48.856614,59
3212,Elliot Owen,Consumer,7.4652981,51.5135872,400
3213,Isabella Fowler,Consumer,2.536118,48.91923,587
3214,Mohammed Fox,Consumer,-0.9965839,37.6256827,377
3215,Isabelle Macghey,Consumer,1.261105,45.833619,118
3216,Leslie Wilson,Consumer,2.536518,48.8849159,924
3217,Sebastian McClelland,Consumer,-1.890401,52.486243,4
3218,Evan Allen,Corporate,14.7906121,40.914388,838
3219,Michael Myers,Home Office,12.4963655,41.9027835,65
3220,David Chadwick,Corporate,13.05501,47.80949,692
3221,Katie Thom,Corporate,-0.39032,51.656489,140
3222,Jose Gambino,Corporate,-5.6635397,40.9701039,291
3223,Katie Evenden,Corporate,2.83183,50.42893,528
3224,Ashton Foley,Consumer,5.724524,45.188529,376
3225,Timothy Pownall,Consumer,-1.0872979,53.9599651,313
3226,Rhys Barnett,Consumer,7.335888,47.750839,433
3227,Rebecca Cook,Corporate,1.444209,43.604652,7
3228,Jose Gullo,Consumer,7.4652981,51.5135872,400
3229,Donald Pak,Corporate,9.4797461,51.3127114,415
3230,Angus Reading,Corporate,-1.995159,52.517664,471
3231,Alana Tyson,Home Office,9.1216613,39.2238411,85
3232,Mike Obrien,Consumer,-1.486812,47.296241,897
3233,Freya Briggs,Corporate,12.4963655,41.9027835,65
3234,Sue Castaneda,Home Office,12.4963655,41.9027835,65
3235,Piper Wilder-Neligan,Consumer,-3.7037902,40.4167754,31
3236,Anna Moreton,Corporate,18.0685808,59.3293235,1
3237,Sofia Goddard,Corporate,-1.5490774,53.8007554,310
3238,Ruby Nicholls,Corporate,4.792768,45.691999,925
3239,Hudson Ordell,Corporate,16.3738189,48.2081743,9
3240,Madeleine Nixon,Home Office,13.404954,52.5200066,71
3241,Jasmine Hanson,Consumer,-0.2405299,52.5694985,384
3242,Devin Huddleston,Consumer,2.357443,48.936181,648
3243,George Bryan,Consumer,9.450881,42.697283,863
3244,Dominic Scott,Consumer,13.7372621,51.0504088,37
3245,Amanda Hutcherson,Corporate,-1.470085,53.381129,14
3246,Ruby Nicholls,Corporate,-2.2426305,53.4807593,259
3247,Bethany Hunt,Corporate,2.654472,48.850572,926
3248,Janet Broussard,Consumer,-0.1277583,51.5073509,41
3249,Summer Hayward,Consumer,7.7521113,48.5734053,167
3250,Jodie Mellor,Consumer,2.1734035,41.3850639,40
3251,Steven Cordoba,Consumer,2.542555,50.72748,636
3252,Xavier Burford,Corporate,-6.2603097,53.3498053,64
3253,Isabella Secombe,Consumer,8.6821267,50.1109221,49
3254,Louie Knight,Consumer,-0.7964597,38.4765073,55
3255,Benjamin Lee,Corporate,-2.760847,47.658236,362
3256,Toby Patterson,Home Office,13.404954,52.5200066,71
3257,Tilly Payne,Consumer,2.1734035,41.3850639,40
3258,Sharon Kerley,Consumer,16.3738189,48.2081743,9
3259,Erin Rogers,Consumer,3.7174243,51.0543422,178
3260,Kristal McCaslin,Corporate,4.031696,49.258329,42
3261,Toby Patterson,Home Office,0.7072568,44.4082053,927
3262,Jacob Carter,Consumer,-1.3635009,53.4326035,470
3263,Kaitlyn Dorsch,Corporate,-3.7037902,40.4167754,31
3264,Sue Castaneda,Home Office,2.1734035,41.3850639,40
3265,Maynard Moorman,Consumer,-2.9349852,43.2630126,338
3266,Toni Lanz,Consumer,5.9794988,50.8881742,750
3267,Xavier Burford,Corporate,-2.9349852,43.2630126,338
3268,Rory Gunson,Consumer,4.444643,50.4108095,679
3269,Thomas Thompson,Corporate,-1.383801,54.906869,256
3270,Leo Jenkins,Home Office,4.4024643,51.2194475,133
3271,Cora Konieczny,Home Office,-2.179404,53.002668,652
3272,Alfonso Gomez,Corporate,-0.2405299,52.5694985,384
3273,Xavier Synan,Consumer,-0.3762881,39.4699075,253
3274,Lily Skurrie,Corporate,3.2246995,51.209348,928
3275,Joe Gilbert,Home Office,7.4474468,46.9479739,802
3276,Caitlin Schmidt,Corporate,2.958107,50.491515,752
3277,Koby Ricketson,Corporate,-2.970721,56.462018,443
3278,Michael Wilson,Home Office,-2.179404,53.002668,652
3279,Libby McDonald,Home Office,6.9602786,50.937531,169
3280,Patricia Epps,Corporate,14.2403537,37.0741526,27
3281,Jason Roger,Corporate,9.1829321,48.7758459,230
3282,Koby Ricketson,Corporate,2.3522219,48.856614,59
3283,Tyson Hanna,Consumer,5.2332526,52.0906015,580
3284,Ben Summerville,Consumer,14.03664,48.16542,867
3285,Skye Hammond,Corporate,9.5951189,45.5211505,929
3286,Logan Allan,Corporate,-8.5448445,42.8782132,788
3287,Nancy Seay,Consumer,8.5556826,40.7259269,437
3288,Steven Cordoba,Consumer,-3.0356748,53.8175053,405
3289,Kiara Allen,Consumer,-1.1306544,37.9922399,10
3290,Katie Thom,Corporate,12.4963655,41.9027835,65
3291,Harry Ahmed,Consumer,11.97456,57.70887,16
3292,Eden Kern,Consumer,15.0830304,37.5078772,309
3293,Rory Jess,Home Office,-4.251806,55.864237,212
3294,Nicole Carr,Consumer,-1.2073261,38.051681,402
3295,Anna Macdonald,Consumer,-0.1277583,51.5073509,41
3296,Catharine Robbins,Corporate,-0.1277583,51.5073509,41
3297,Ebony Northcott,Consumer,7.0982068,50.73743,78
3298,Lily Skurrie,Corporate,11.5819806,48.1351253,91
3299,Catharine Robbins,Corporate,9.792178,54.913811,930
3300,Isabelle Grimstone,Consumer,16.3738189,48.2081743,9
3301,Patricia Smith,Corporate,2.3522219,48.856614,59
3302,Hayley Baldwinson,Consumer,10.0628515,52.6175963,796
3303,Jodie Mellor,Consumer,4.3006999,52.0704978,234
3304,Georgia Blackburn,Corporate,9.5955146,52.4272509,931
3305,Rachel Goddard,Consumer,-1.3635009,53.4326035,470
3306,Leon Barnes,Consumer,2.1086131,41.5462745,650
3307,Evie Flockhart,Consumer,-1.517366,54.897432,932
3308,Zoe Lanigan,Corporate,14.2160898,42.4617902,328
3309,Jayden Ali,Consumer,0.199556,48.00611,612
3310,Jessie White,Consumer,12.4963655,41.9027835,65
3311,Charlie Donnelly,Consumer,-3.7037902,40.4167754,31
3312,Hayley Baldwinson,Consumer,0.199556,48.00611,612
3313,Casey Beckett,Home Office,18.0685808,59.3293235,1
3314,Luther King,Consumer,-9.2245474,38.7577603,387
3315,Ava Corbin,Home Office,11.7902158,45.0698118,361
3316,Adam Bentley,Consumer,16.3738189,48.2081743,9
3317,John Kemp,Home Office,5.5021,50.96613,373
3318,Isaac David,Corporate,4.8951679,52.3702157,142
3319,Alta Nokes,Home Office,-8.6446202,42.4298846,765
3320,Lydia Fowler,Corporate,11.3426163,44.494887,28
3321,Indiana Wekey,Corporate,18.0685808,59.3293235,1
3322,Lucas Wood,Corporate,16.3738189,48.2081743,9
3323,Everett Dunbar,Corporate,14.367461,40.7894429,646
3324,George Bryan,Consumer,7.0115552,51.4556432,106
3325,Ewan Hyde,Consumer,11.4012499,53.6355022,260
3326,Terence Welch,Consumer,4.6900929,51.8132979,15
3327,Lori Miller,Consumer,-1.028751,50.890312,333
3328,Charlie Horrocks,Consumer,6.1431577,46.2043907,98
3329,Nicole Howard,Consumer,-0.9781303,51.4542645,742
3330,Joseph Wright,Home Office,2.0934902,41.3245953,707
3331,Scarlett Truchanas,Corporate,9.6808449,50.5558095,933
3332,John Basser,Corporate,6.9446888,51.529086,535
3333,Phoebe Moore,Corporate,2.8948332,42.6886591,198
3334,Jasmine Slater,Corporate,-3.7037902,40.4167754,31
3335,Rory Martindale,Consumer,9.2038043,48.5069389,764
3336,Millie Arnold,Consumer,-4.251806,55.864237,212
3337,Will Poynton,Consumer,2.2450325,41.4469883,884
3338,Rose Nicolay,Home Office,-4.7245321,41.652251,195
3339,Harry Ahmed,Consumer,2.1734035,41.3850639,40
3340,Ruby Nicholls,Corporate,-5.9844589,37.3890924,38
3341,Joyce Cornell,Consumer,2.1086131,41.5462745,650
3342,Leroy Samson,Home Office,18.0685808,59.3293235,1
3343,Leo Bannister,Home Office,-0.902656,52.240477,297
3344,Philip Newsom,Corporate,12.4963655,41.9027835,65
3345,Mark Burkett,Home Office,7.6868565,45.070312,272
3346,Crystal Turner,Consumer,11.5892372,50.927054,285
3347,Maya Summers,Home Office,2.422317,48.80093,340
3348,Rory Braim,Consumer,-6.1260744,36.6850064,532
3349,Rebecca Chamberlain,Home Office,6.7623293,51.4344079,111
3350,Isabelle Torpy,Consumer,-3.7037902,40.4167754,31
3351,Leah Barrett,Consumer,-0.902656,52.240477,297
3352,Sandra Hooks,Corporate,7.335888,47.750839,433
3353,Molly Crawford,Corporate,9.9936818,53.5510846,115
3354,Abby Muramats,Consumer,17.9821561,59.23633,489
3355,Kiera Chandler,Consumer,-1.995159,52.517664,471
3356,Oscar Clayton,Consumer,6.9602786,50.937531,169
3357,Imogen Symon,Consumer,1.054325,49.429895,126
3358,Daniel Hamilton,Home Office,3.057256,50.62925,183
3359,Blake Lymburner,Consumer,7.14882,43.663739,730
3360,Kayleigh Farmer,Consumer,2.6501603,39.5696005,629
3361,Benjamin Humphries,Consumer,0.078082,43.232951,452
3362,Amber Adams,Corporate,-1.5490774,53.8007554,310
3363,Joel Peters,Home Office,6.5853417,51.3387609,135
3364,Harry Ahmed,Consumer,1.533937,45.159555,577
3365,Judith Franke,Home Office,-0.75398,51.41604,659
3366,Lola Dale,Consumer,16.8718715,41.1171432,81
3367,Mary Parker,Corporate,-4.440114,55.847258,276
3368,Mark Westfall,Consumer,11.2558136,43.7695604,367
3369,Harry Nelson,Consumer,2.035041,41.3458415,262
3370,Lucas Wood,Corporate,7.7521113,48.5734053,167
3371,Rachel Norton,Corporate,2.475907,48.851542,934
3372,Kai Ford,Corporate,6.8401844,51.2964148,810
3373,Alexandra Whitehouse,Consumer,13.404954,52.5200066,71
3374,Aidan Rowe,Consumer,7.6868565,45.070312,272
3375,Patricia Smith,Corporate,5.3220544,60.3912628,726
3376,David Harney,Corporate,-3.7037902,40.4167754,31
3377,Victor Kron,Consumer,2.378493,48.997347,885
3378,Bonnie Wilson,Corporate,-4.6323067,36.5967755,371
3379,Kyle Nash,Consumer,17.92834,59.51961,935
3380,Minnie Cash,Corporate,18.0685808,59.3293235,1
3381,Joseph Banks,Consumer,1.489012,48.443854,440
3382,Leah Marsh,Corporate,8.0182064,58.1599119,936
3383,Jude Leonard,Consumer,2.287864,48.893217,912
3384,Jasmine Slater,Corporate,2.3522219,48.856614,59
3385,Toni Lanz,Consumer,-3.7323934,40.3082504,676
3386,Casey Beckett,Home Office,2.326243,48.757205,769
3387,Natasha Heane,Home Office,5.7331073,58.9699756,84
3388,Ava Giles,Corporate,-2.179404,53.002668,652
3389,Carrie Boots,Corporate,2.1734035,41.3850639,40
3390,Jennifer Douglas,Corporate,-2.238156,51.8642449,325
3391,Ashley Baldwinson,Corporate,7.49754,43.774481,273
3392,Elise Godfrey,Consumer,-0.341995,51.580559,249
3393,Jean Crowley,Corporate,10.2044564,59.7440738,284
3394,Libby McDonald,Home Office,10.3279036,44.801485,36
3395,Mason Adams,Consumer,-0.1277583,51.5073509,41
3396,Archer Hort,Consumer,-6.2603097,53.3498053,64
3397,Elise Godfrey,Consumer,-1.519693,52.406822,75
3398,Erick Tanner,Corporate,-3.7323934,40.3082504,676
3399,Jade Howe,Corporate,-0.1277583,51.5073509,41
3400,Brooke Hodgson,Consumer,12.4963655,41.9027835,65
3401,Lucas Northcott,Consumer,8.2397608,50.0782184,210
3402,Corey Norton,Consumer,2.3522219,48.856614,59
3403,Lamar Lockhart,Consumer,11.4012499,53.6355022,260
3404,Mohammed Arnold,Consumer,-2.9349852,43.2630126,338
3405,Koby Ricketson,Corporate,18.0685808,59.3293235,1
3406,Sophie Franklin,Corporate,12.4963655,41.9027835,65
3407,Isabelle Gould,Consumer,-8.4863157,51.8968917,164
3408,Charlie Power,Home Office,7.0115552,51.4556432,106
3409,Lewis Greenwood,Consumer,3.425488,46.131859,559
3410,Jett Osman,Home Office,-0.7669906,48.0785146,353
3411,Max Ludwig,Home Office,5.501843,43.694275,937
3412,Alfonso Gomez,Corporate,16.3738189,48.2081743,9
3413,Michael Watkins,Home Office,-2.179404,53.002668,652
3414,Phoebe Baines,Home Office,7.7521113,48.5734053,167
3415,Alexandra Portus,Corporate,4.4024643,51.2194475,133
3416,Georgia Blackburn,Corporate,-0.563166,47.478419,512
3417,Ella Knopwood,Consumer,18.156042,59.307903,109
3418,Kazuko Mason,Home Office,4.897126,45.819655,426
3419,Hannah Conyers,Home Office,2.201292,48.973526,938
3420,Ella Knopwood,Consumer,6.129384,45.899247,472
3421,Jeremy Pilcher,Corporate,7.0115552,51.4556432,106
3422,Madison Holloway,Corporate,6.9446888,51.529086,535
3423,Rachel Tyler,Corporate,9.3767173,47.4244818,939
3424,Niamh Mann,Consumer,-2.7553268,52.7073029,839
3425,Elijah Ruatoka,Home Office,8.541694,47.3768866,62
3426,Lily Skurrie,Corporate,-1.128462,53.52282,940
3427,Lester Wimmer,Consumer,6.1431577,46.2043907,98
3428,Lilly Le Grand,Home Office,11.5819806,48.1351253,91
3429,Alexandra Macdonald,Corporate,1.444209,43.604652,7
3430,Taj Knetes,Consumer,7.9498017,48.473451,741
3431,Kelly Long,Corporate,3.16207,50.724993,80
3432,Ella Troy,Home Office,-1.7797176,51.5557739,599
3433,Chloe Landale,Home Office,16.3738189,48.2081743,9
3434,Isabelle Macghey,Consumer,6.9446888,51.529086,535
3435,Ethan Howarth,Consumer,7.49754,43.774481,273
3436,Dylan Dry,Consumer,-0.4666546,52.1359729,574
3437,Dylan O'Halloran,Home Office,10.40237,55.403756,191
3438,John Kemp,Home Office,9.0851765,45.8080597,258
3439,Robert James,Home Office,-3.17909,51.481581,466
3440,Harvey Daniels,Consumer,-6.1461102,36.4165052,941
3441,David Arnold,Consumer,13.7768182,45.6495264,624
3442,Amy Nixon,Consumer,4.4777325,51.9244201,123
3443,Harriet Chadwick,Corporate,-3.7037902,40.4167754,31
3444,Amy Pritchard,Consumer,4.8616901,51.6410202,691
3445,Kyle Nash,Consumer,-5.3213455,35.8893874,180
3446,Jeremy Pilcher,Corporate,4.3006999,52.0704978,234
3447,Ethel Cole,Home Office,7.4474468,46.9479739,802
3448,Elijah Sodeman,Consumer,12.2464292,44.1396438,131
3449,Lloyd Barnes,Corporate,4.6688508,52.1276577,533
3450,Tyson Ebden,Consumer,-5.8493887,43.3619145,388
3451,Ginger Owens,Consumer,2.31002,48.796696,600
3452,Gary Crume,Consumer,6.8594477,51.8482714,942
3453,Victor Kron,Consumer,8.2472526,49.9928617,715
3454,Ella Dwyer-Gray,Consumer,2.23847,48.812995,595
3455,Ella Dwyer-Gray,Consumer,11.0796553,49.4254092,348
3456,Katie Evenden,Corporate,6.6684919,52.3670267,50
3457,Ella Dwyer-Gray,Consumer,-0.1277583,51.5073509,41
3458,Maya Pamphlett,Consumer,10.9078587,43.9303475,791
3459,Nicole Johns,Consumer,12.5683371,55.6760968,18
3460,Jose Gambino,Corporate,13.404954,52.5200066,71
3461,Jasmine Slater,Corporate,11.97456,57.70887,16
3462,Zara Loton,Corporate,-1.1397592,52.6368778,13
3463,Lola Hughes,Consumer,-3.7037902,40.4167754,31
3464,Kimberly Jones,Corporate,10.9916215,45.4383842,407
3465,Kian Thomson,Consumer,8.6821267,50.1109221,49
3466,Georgina Storey,Consumer,3.1442651,50.6232523,943
3467,Koby Phillip,Consumer,9.1859243,45.4654219,61
3468,Yasmin Higgins,Corporate,6.9512663,51.1191898,944
3469,Evie Rees,Consumer,2.287181,48.789776,246
3470,Kazuko Mason,Home Office,5.36978,43.296482,53
3471,Blake Lymburner,Consumer,-0.1277583,51.5073509,41
3472,Henry Chandler,Home Office,5.0918192,52.0248208,786
3473,Maya O'Sullivan,Corporate,-1.890401,52.486243,4
3474,Angus Ibsch,Consumer,1.713371,48.978154,945
3475,Tina Brantley,Home Office,-0.1277583,51.5073509,41
3476,Courtney Hancock,Consumer,2.3522219,48.856614,59
3477,Nelson Olsen,Home Office,6.6408148,51.4516041,137
3478,Rebecca Heysen,Corporate,-8.4863157,51.8968917,164
3479,Kyle Beard,Consumer,12.4963655,41.9027835,65
3480,Fredrick Beveridge,Corporate,14.7255129,36.9269273,946
3481,Yasmin Higgins,Corporate,5.158238,48.773605,811
3482,Jason Martinez,Corporate,12.3908279,43.1107168,436
3483,Angus Ibsch,Consumer,-0.7219,51.522414,709
3484,Crystal Turner,Consumer,2.4234589,48.870364,902
3485,Melody Nelson,Corporate,15.166736,37.607802,640
3486,Jessica Paramor,Corporate,-3.7037902,40.4167754,31
3487,Bianca Crisp,Home Office,-1.383801,54.906869,256
3488,Amy Nixon,Consumer,7.4632841,51.3670777,200
3489,Devin Huddleston,Consumer,7.055041,43.577244,252
3490,Alana Zahel,Consumer,5.097022,43.640199,947
3491,Joshua Romero,Consumer,-0.57918,44.837789,147
3492,John Baca,Consumer,-1.1581086,52.9547832,382
3493,Isabelle Gould,Consumer,4.8951679,52.3702157,142
3494,Denise Harris,Consumer,17.1271102,39.0807932,274
3495,Leon Thompson,Consumer,-6.2603097,53.3498053,64
3496,Jennifer Mattingly,Home Office,8.3507182,49.6341372,620
3497,Wanda Wingert,Consumer,0.7077123,51.5459269,175
3498,John Kemp,Home Office,-0.3762881,39.4699075,253
3499,Jeffrey Laird,Corporate,-1.6296949,53.689833,592
3500,Ruth Williams,Consumer,-9.1393366,38.7222524,33
3501,Judy Rodriquez,Consumer,2.317384,48.816363,427
3502,Alexandra Macdonald,Corporate,9.1859243,45.4654219,61
3503,Winnie Moss,Consumer,10.7522454,59.9138688,32
3504,Mia McLean,Corporate,2.26851,48.884831,294
3505,Bettie Lang,Consumer,5.6909725,50.8513682,901
3506,John Harris,Corporate,6.9602786,50.937531,169
3507,Kaitlyn Dorsch,Corporate,14.4828435,40.6957862,948
3508,Nelson Olsen,Home Office,10.6296859,44.6989932,290
3509,Eric Anderson,Home Office,4.4970097,52.1601144,949
3510,Enrique Friedman,Consumer,-2.9915726,53.4083714,649
3511,Kiera Chandler,Consumer,12.4963655,41.9027835,65
3512,Joshua Romero,Consumer,-0.1277583,51.5073509,41
3513,Riley Douglas,Corporate,-5.3213455,35.8893874,180
3514,Layla Furnell,Consumer,7.5885761,47.5595986,51
3515,Julian Corbin,Home Office,-2.050526,52.449845,820
3516,Samantha Reynell,Home Office,2.1734035,41.3850639,40
3517,Zachary Disher,Consumer,12.4963655,41.9027835,65
3518,Hazel Turner,Home Office,5.36978,43.296482,53
3519,Audrey Knowles,Consumer,-9.1393366,38.7222524,33
3520,Jammie Gibbs,Consumer,6.9602786,50.937531,169
3521,William Martin,Corporate,-0.1277583,51.5073509,41
3522,Jayden Ali,Consumer,9.195464,48.8940624,898
3523,Bethany Powell,Home Office,1.444209,43.604652,7
3524,Rebecca Heysen,Corporate,2.38822,48.813055,950
3525,Paige Horsfall,Home Office,4.3006999,52.0704978,234
3526,Ricky Cullen,Consumer,7.8159816,51.6738583,96
3527,Julia Martell,Home Office,16.3738189,48.2081743,9
3528,Rose Nicolay,Home Office,14.3328679,51.7563108,222
3529,Maddison Breen,Corporate,-4.7245321,41.652251,195
3530,Edward Hodges,Consumer,10.1227652,54.3232927,243
3531,Max Ronald,Corporate,8.74087,50.3248933,951
3532,Jeffrey Laird,Corporate,5.3878266,52.1561113,548
3533,William Reichert,Consumer,9.8240826,44.1024504,923
3534,Rhys Murphy,Consumer,2.1734035,41.3850639,40
3535,Ewan Lee,Consumer,-1.5490774,53.8007554,310
3536,Ella Knopwood,Consumer,2.4783913,49.2576872,544
3537,Alice Currie,Consumer,-0.7125608,38.2699329,121
3538,Robert James,Home Office,1.949075,48.817223,952
3539,Alta Nokes,Home Office,5.9699231,52.211157,113
3540,Thomas Shepherd,Corporate,-4.251806,55.864237,212
3541,Angus Fryar,Consumer,11.102228,43.8777049,26
3542,Tyler Duncan,Home Office,-3.824315,51.632119,953
3543,Ralph Holmes,Consumer,-2.3599039,51.375801,859
3544,Don Willie,Corporate,-3.533899,50.718412,710
3545,Xavier Synan,Consumer,-2.2426305,53.4807593,259
3546,Jonathan Summons,Consumer,11.5819806,48.1351253,91
3547,Angelina Hurst,Consumer,9.7320104,52.3758916,54
3548,Daniel Howells,Corporate,-1.1397592,52.6368778,13
3549,Nicholas Carey,Consumer,4.6900929,51.8132979,15
3550,Imogen Symon,Consumer,8.5324708,52.0302285,24
3551,Victor Kron,Consumer,2.3522219,48.856614,59
3552,Kristina Moore,Corporate,3.2874,49.847066,954
3553,Jammie Gibbs,Consumer,-0.3762881,39.4699075,253
3554,Chelsea Parkinson,Corporate,14.28583,48.30694,220
3555,Ewan Lee,Consumer,9.1859243,45.4654219,61
3556,Ava Giles,Corporate,14.2681244,40.8517746,156
3557,Rachel Tyler,Corporate,4.8901709,45.771944,374
3558,Ebony Northcott,Consumer,-5.9844589,37.3890924,38
3559,Amy Nixon,Consumer,5.2332526,52.0906015,580
3560,Nathan Noble,Corporate,2.583212,49.205164,955
3561,Georgina Storey,Consumer,2.25929,48.900552,247
3562,Gemma Sharp,Corporate,11.0796553,49.4254092,348
3563,James Bruns,Consumer,-0.226624,51.979074,762
3564,Lloyd Barnes,Corporate,14.2160898,42.4617902,328
3565,Lane Taylor,Corporate,-2.148731,52.456891,956
3566,Victoria Burke,Corporate,12.2035294,44.4183598,385
3567,Alexandra Mahmood,Consumer,-0.448632,51.753241,957
3568,Juan Smith,Consumer,14.2160898,42.4617902,328
3569,Amy Nixon,Consumer,-0.57918,44.837789,147
3570,Lucas Wood,Corporate,7.0831408,51.1702072,708
3571,Timothy Pownall,Consumer,5.928,43.124228,663
3572,Paul Collazo,Home Office,-1.1581086,52.9547832,382
3573,Scarlett Pollard,Corporate,1.874149,47.912722,958
3574,Alpha Ross,Corporate,-2.213848,47.2734979,610
3575,Daniel Burke,Home Office,-1.470085,53.381129,14
3576,Corey Norton,Consumer,2.312884,48.63264,476
3577,Tara Hines,Consumer,9.9936818,53.5510846,115
3578,Lane Taylor,Corporate,9.1829321,48.7758459,230
3579,Ashton Charles,Consumer,10.0628515,52.6175963,796
3580,Michael Watkins,Home Office,11.1217486,46.0747793,254
3581,Linda Dennis,Consumer,-1.212926,54.691745,743
3582,Tyson Brookman,Consumer,-1.1306544,37.9922399,10
3583,Corey Norton,Consumer,-3.7037902,40.4167754,31
3584,Zara Loton,Corporate,-5.9844589,37.3890924,38
3585,William Jolly,Consumer,5.04148,47.322047,321
3586,Molly Bidmead,Home Office,3.3879338,50.6056475,959
3587,Caleb Kenyon,Corporate,9.0044053,48.7074558,960
3588,Isabel Turnbull,Home Office,7.353197,51.4438926,835
3589,Nicholas Carey,Consumer,5.249703,43.458598,961
3590,Norma McCowan,Consumer,-3.42714,47.735695,962
3591,David To,Home Office,12.4963655,41.9027835,65
3592,Chloe Landale,Home Office,4.8951679,52.3702157,142
3593,Freya Briggs,Corporate,-3.0356748,53.8175053,405
3594,Audrey Knowles,Consumer,-1.553621,47.218371,395
3595,Hayden Perkins,Consumer,9.1859243,45.4654219,61
3596,Maddison Breen,Corporate,8.6793998,52.1178305,394
